id,credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,annual_income,fico_category,int_rate_type
7852,0,all_other,0.0933,131.01,9.680344001,2.7,702,391,355,59.2,0,0,0,0,16000,Excellent,Low
7853,0,home_improvement,0.1467,345.04,11.10194518,0.76,647,10859.95833,991,15.2,1,3,0,0,66300.00025,Fair,High
7854,0,credit_card,0.1754,183.21,10.19241884,13.44,627,419,2798,71.4,0,0,0,1,26699.99988,Fair,High
7855,0,all_other,0.1122,118.24,10.81977828,2.86,667,181,736,51.3,2,0,0,0,49999.99978,Good,Low
7856,0,credit_card,0.1312,40.51,11.07153262,3.77,642,4830,12331,78,3,0,0,0,64314.00026,Fair,High
7857,0,debt_consolidation,0.1786,184.02,11.00209984,5.3,617,720,4333,95.4,4,0,0,1,59999.99993,Fair,High
7858,0,credit_card,0.0933,319.54,11.05089001,0.82,717,346,0,0,2,0,0,0,63000.00029,Excellent,Low
7859,0,educational,0.1596,421.65,11.28978191,4.61,647,299.9583333,339,82.7,12,0,0,0,79999.99971,Fair,High
7860,0,debt_consolidation,0.1375,166.88,10.68051622,3.01,647,1260,1893,90.1,2,0,1,1,43500.00013,Fair,High
7861,0,all_other,0.087,158.31,9.61580548,9.84,727,2220,5243,31.6,4,0,0,1,15000,Excellent,Low
7862,0,educational,0.1438,240.54,10.91508846,8.9,647,3000,5390,66.9,3,0,0,0,54999.99977,Fair,High
7863,0,home_improvement,0.1122,67.33,11.47210347,25,707,4202.958333,74292,94.6,0,0,0,0,95999.99996,Excellent,Low
7864,0,educational,0.1407,82.11,10.54534144,18.51,652,4318.958333,5295,83,0,1,0,1,38000.00005,Fair,High
7865,0,debt_consolidation,0.1754,224.52,10.46310334,19.85,657,5460,17659,58.7,9,0,0,1,34999.99998,Fair,High
7866,0,debt_consolidation,0.1343,169.51,9.903487553,0,652,330,0,0,1,0,0,1,20000.00001,Fair,High
7867,0,small_business,0.1722,305.77,11.00209984,8.84,642,720,5059,79,4,0,0,1,59999.99993,Fair,High
7868,0,debt_consolidation,0.1154,494.93,10.81977828,0,687,299.9583333,557,22.3,1,0,0,0,49999.99978,Good,Low
7869,0,debt_consolidation,0.1533,98.39,10.30895266,21.28,652,1830,509,72.7,3,0,0,0,29999.99998,Fair,High
7870,0,home_improvement,0.1407,191.59,9.61580548,2,642,238.9583333,852,77.5,5,0,0,1,15000,Fair,High
7871,0,debt_consolidation,0.1343,81.37,9.903487553,11.64,652,2819.958333,233,15.1,0,5,0,0,20000.00001,Fair,High
7872,0,all_other,0.1312,141.76,9.210340372,10.68,652,390,2942,58.8,6,0,0,0,10000,Fair,High
7873,0,all_other,0.1407,143.69,10.08580911,12.55,647,2220,0,0,9,0,0,1,24000.00002,Fair,High
7874,0,debt_consolidation,0.1786,432.99,10.6046029,12.83,652,2878.958333,4157,96.7,12,0,1,1,40319.99989,Fair,High
7875,0,all_other,0.1122,173.25,11.15625052,25.78,722,4080,17844,31.1,0,0,0,0,69999.99993,Excellent,Low
7876,0,debt_consolidation,0.1786,158.77,11.73606902,25.77,662,7979.958333,68438,96.2,0,1,1,0,125000.0005,Good,High
7877,0,debt_consolidation,0.1375,204.34,9.903487553,8.4,652,543.9583333,1421,71.7,3,0,0,0,20000.00001,Fair,High
7878,0,all_other,0.087,158.31,10.24065669,1.8,722,900,827,51.7,2,0,0,1,28019.52002,Excellent,Low
7879,0,all_other,0.1467,316.58,10.49127422,0.33,692,360,136,1.1,8,0,0,1,36000.00009,Good,High
7880,0,all_other,0.1659,510.47,11.03488966,24.45,662,1260,15783,74.5,4,0,0,0,61999.99975,Good,High
7881,0,all_other,0.1501,145.62,11.08214255,10.69,647,2969,3028,9.8,10,1,0,0,65000.00007,Fair,High
7882,0,debt_consolidation,0.1501,332.84,11.40756495,15.33,652,6418.958333,22158,80.7,10,2,1,0,90000.00006,Fair,High
7883,0,all_other,0.128,278.03,10.96819829,7.99,667,6210,2303,32.9,4,2,0,0,58000.00003,Good,High
7884,0,credit_card,0.1375,102.17,10.50506754,23.61,672,1049.958333,15123,54.4,2,0,0,0,36500.00002,Good,High
7885,0,small_business,0.1754,290.97,10.89673933,9.98,642,3450,18865,60.8,0,0,0,1,54000.00024,Fair,High
7886,0,debt_consolidation,0.1375,170.29,9.903487553,0.6,642,1289.958333,77,11,18,1,0,0,20000.00001,Fair,High
7887,0,credit_card,0.1312,118.14,10.46310334,3.94,647,1739.958333,2680,57,0,2,0,0,34999.99998,Fair,High
7888,0,educational,0.1059,162.73,10.30895266,1.8,682,420,829,21.8,2,0,0,0,29999.99998,Good,Low
7889,0,debt_consolidation,0.1596,298.67,10.27505111,11.42,667,4050,3879,71.8,8,0,1,1,29000.00003,Good,High
7890,0,debt_consolidation,0.1438,359.95,10.96819829,4.26,647,2009.958333,14000,55.8,12,0,0,0,58000.00003,Fair,High
7891,0,debt_consolidation,0.1754,376.29,10.34174248,22.37,642,4470,10713,82.4,4,0,0,1,30999.99989,Fair,High
7892,0,educational,0.1059,265.25,11.85863349,6.7,687,6359,7260,41.7,8,0,0,0,141298.9998,Good,Low
7893,0,small_business,0.1533,870.68,12.01370075,13.35,687,6659,18538,47.3,8,1,1,1,164999.9995,Good,High
7894,0,all_other,0.1407,205.27,10.49127422,0,647,5879,0,0,0,2,0,1,36000.00009,Fair,High
7895,0,debt_consolidation,0.1438,149.48,9.852194258,13.45,642,1139,2422,105.3,3,0,0,0,19000,Fair,High
7896,0,all_other,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,1,16799.99999,Fair,High
7897,0,all_other,0.0901,15.91,7.60090246,0,702,238.9583333,0,0,6,0,0,1,2000.000001,Excellent,Low
7898,0,all_other,0.128,334.3,10.20359214,1.42,667,299.9583333,938,47.6,4,0,0,0,26999.99987,Good,High
7899,0,debt_consolidation,0.1154,131.99,9.825526011,1.3,667,2910,258,86,2,0,0,1,18500,Good,Low
7900,0,small_business,0.1438,768.01,12.30138283,14.5,692,7387,81330,77.5,4,0,0,0,220000.001,Good,High
7901,0,credit_card,0.1628,423.55,10.77895629,11.53,652,900,11134,77.5,6,0,0,1,48000.00001,Fair,High
7902,0,debt_consolidation,0.1028,259.2,9.83091686,6.97,697,629.9583333,4380,49.2,0,0,0,0,18600.00001,Good,Low
7903,0,all_other,0.1122,131.38,9.574983486,1.67,672,1289.958333,74,37,4,0,0,0,14400.00001,Good,Low
7904,0,credit_card,0.1312,168.76,10.63585545,2.48,652,7528.958333,2636,32.9,1,0,0,0,41600.00016,Fair,High
7905,0,debt_consolidation,0.1438,359.95,11.22524339,13.07,657,2429.958333,22764,39.7,1,0,0,0,74999.99981,Fair,High
7906,0,debt_consolidation,0.1312,230.36,11.41861479,9.63,692,2489.958333,5537,79.1,6,0,0,0,91000.00041,Good,High
7907,0,small_business,0.1154,659.91,13.33100224,2.33,692,4005.958333,0,0,5,0,0,1,615999.9985,Good,Low
7908,0,home_improvement,0.1028,294.83,10.4341158,10.66,687,599.9583333,1521,27.7,12,0,0,1,33999.99988,Good,Low
7909,0,debt_consolidation,0.1217,199.78,10.30895266,2.2,662,658.9583333,2468,79.6,1,0,0,0,29999.99998,Good,High
7910,0,debt_consolidation,0.1122,131.38,10.40426284,15.27,672,2700,3323,32.6,4,0,0,0,32999.99999,Good,Low
7911,0,debt_consolidation,0.1438,123.71,10.35774282,18.51,642,3390,869,96.6,2,0,0,0,31499.99985,Fair,High
7912,0,home_improvement,0.0964,320.99,9.998797732,18.55,722,540,63,4.2,2,0,0,0,21999.99999,Excellent,Low
7913,0,debt_consolidation,0.1628,99.71,11.00209984,4.22,622,479,2581,64.5,10,0,0,0,59999.99993,Fair,High
7914,0,debt_consolidation,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,1,0,0,1,23399.99997,Fair,Low
7915,0,educational,0.1217,299.67,9.998797732,3.27,667,708.9583333,0,0,1,0,0,0,21999.99999,Good,High
7916,0,small_business,0.1501,346.71,10.34174248,23.34,667,2190,3283,63.1,7,0,0,0,30999.99989,Good,High
7917,0,debt_consolidation,0.1754,500.22,10.71441777,23.65,652,2670,81695,92.9,0,0,0,0,45000.00006,Fair,High
7918,0,educational,0.1407,171.06,9.472704636,13.38,642,810,5908,34.8,2,0,0,0,12999.99999,Fair,High
7919,0,debt_consolidation,0.1754,705.87,10.71441777,25.63,667,2670,35460,86.7,19,0,0,0,45000.00006,Good,High
7920,0,small_business,0.1249,836.23,11.31447453,15.13,702,11430,43302,53.8,4,0,0,1,82000.00031,Excellent,High
7921,0,small_business,0.1596,878.44,11.56171563,26.55,707,6630,78203,90,0,0,0,0,105000.0001,Excellent,High
7922,0,credit_card,0.1438,359.95,11.24504602,9.98,642,4679.958333,15918,101.4,6,0,0,1,76500.00001,Fair,High
7923,0,all_other,0.0933,287.59,9.61580548,13.36,717,3268.958333,2588,103.5,0,0,0,1,15000,Excellent,Low
7924,0,debt_consolidation,0.1028,162,11.15625052,0.26,687,344.9583333,1169,48.7,0,0,0,0,69999.99993,Good,Low
7925,0,debt_consolidation,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,0,1,0,1,45000.00006,Fair,High
7926,0,credit_card,0.1249,468.29,11.21182037,20.68,682,4349.958333,8009,74.2,4,0,1,0,73999.99984,Good,High
7927,0,all_other,0.1154,98.99,11.22524339,18.26,672,2670,1393,43.5,7,0,0,0,74999.99981,Good,Low
7928,0,home_improvement,0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,0,0,0,1,87999.9997,Fair,High
7929,0,debt_consolidation,0.1343,186.46,10.49127422,16.03,652,2159.958333,3132,97.9,4,0,0,0,36000.00009,Fair,High
7930,0,all_other,0.1154,164.98,10.62132735,10.36,672,6839.958333,15301,46.8,7,1,0,0,41000.00018,Good,Low
7931,0,debt_consolidation,0.1596,337.32,11.09741002,23.27,657,7593.958333,25348,91.6,1,0,0,0,65999.99993,Fair,High
7932,0,small_business,0.0933,178.94,11.46163217,0.13,702,210,327,21.8,1,0,0,0,94999.99994,Excellent,Low
7933,0,all_other,0.1028,181.44,8.517193191,0,682,238.9583333,0,0,3,0,0,1,4999.999998,Good,Low
7934,0,debt_consolidation,0.1438,240.54,10.30895266,4.04,642,450,2288,53.2,2,0,0,1,29999.99998,Fair,High
7935,0,debt_consolidation,0.1122,246.33,9.903487553,5.46,677,1260,4310,50.7,7,0,0,1,20000.00001,Good,Low
7936,0,educational,0.1122,82.11,10.30895266,0.4,672,1590,174,9.2,7,1,0,0,29999.99998,Good,Low
7937,0,credit_card,0.1438,274.9,10.98529272,23.86,677,7258.958333,14301,60.2,4,0,0,1,58999.99983,Good,High
7938,0,debt_consolidation,0.1407,136,10.73639668,13.51,642,1708.958333,4033,53.1,8,0,0,0,46000.00021,Fair,High
7939,0,debt_consolidation,0.0964,192.6,11.60823564,15.49,707,5280,33985,85,11,0,0,0,109999.9995,Excellent,Low
7940,0,credit_card,0.1249,16.73,9.798127037,19.2,657,5130,9231,44,1,4,0,0,18000,Fair,High
7941,0,all_other,0.1565,293.87,10.49127422,21.5,642,1830,3896,34.2,3,0,0,1,36000.00009,Fair,High
7942,0,debt_consolidation,0.128,67.2,9.903487553,2.58,652,1830,1123,23.1,4,2,0,1,20000.00001,Fair,High
7943,0,debt_consolidation,0.128,335.98,10.93596004,5.04,662,1049.958333,11766,72.6,0,0,0,1,56160.00007,Good,High
7944,0,all_other,0.1407,239.49,10.6974208,14.92,652,3720,0,0,1,2,0,0,44241.59992,Fair,High
7945,0,home_improvement,0.0964,385.19,10.37349118,1.99,707,2310,6306,36.7,7,0,0,1,31999.99994,Excellent,Low
7946,0,debt_consolidation,0.147,621.34,11.69524702,26.25,697,5909,130799,89.4,3,0,0,0,119999.9998,Good,High
7947,0,all_other,0.1407,29.08,10.23995979,21.26,642,2339,14479,78.3,2,0,0,0,28000.00002,Fair,High
7948,0,debt_consolidation,0.1091,326.97,11.22524339,8,677,2189.958333,1170,49.1,8,0,1,1,74999.99981,Good,Low
7949,0,debt_consolidation,0.1375,272.46,9.903487553,13.2,652,1110,6014,72.5,3,0,0,0,20000.00001,Fair,High
7950,0,debt_consolidation,0.128,161.27,11.04292184,12.61,652,2609,9212,56.9,0,3,0,0,62500.00027,Fair,High
7951,0,all_other,0.1312,202.52,11.00209984,1.02,652,539,1328,41.5,3,0,0,0,59999.99993,Fair,High
7952,0,debt_consolidation,0.147,324.48,11.17043516,21.58,657,2984,1992,18.3,3,6,0,0,71000.00028,Fair,High
7953,0,small_business,0.1407,855.3,12.04355372,20.2,687,5774,216959,45.4,4,0,0,0,170000.0007,Good,High
7954,0,debt_consolidation,0.1375,170.29,9.680344001,9.45,642,841,4467,93.1,0,0,0,0,16000,Fair,High
7955,0,educational,0.0933,319.54,11.2515607,16.29,717,3480,2,0.1,16,0,0,0,76999.99994,Excellent,Low
7956,0,all_other,0.1407,51.32,9.341368634,22.95,642,329.9583333,1201,75.1,3,0,0,1,11400,Fair,High
7957,0,debt_consolidation,0.1786,88.41,10.91508846,9.62,612,1230,1190,119,15,0,0,0,54999.99977,Fair,High
7958,0,all_other,0.1375,81.74,10.99373159,18.51,647,7110,21899,69.1,4,2,0,0,59499.99991,Fair,High
7959,0,small_business,0.128,167.99,11.51292546,9.98,652,2519.958333,40238,63.2,10,0,0,0,99999.9995,Fair,High
7960,0,credit_card,0.1343,169.51,11.49272276,12.53,647,2849.958333,9568,97.1,1,0,3,0,98000.00023,Fair,High
7961,0,all_other,0.1375,170.29,10.20507253,1.6,642,450.0416667,1202,92.5,1,0,0,0,27040,Fair,High
7962,0,small_business,0.128,167.99,9.903487553,19.02,662,959,0,0,1,0,0,0,20000.00001,Good,High
7963,0,debt_consolidation,0.1628,882.39,11.69524702,19.02,667,6390.041667,121719,60,5,0,0,1,119999.9998,Good,High
7964,0,debt_consolidation,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,1,1,0,1,15000,Fair,High
7965,0,small_business,0.1596,489.29,11.08214255,21.93,657,6030.041667,254,36.3,6,1,0,1,65000.00007,Fair,High
7966,0,small_business,0.1343,508.53,10.91508846,19.44,672,4860.041667,15973,31.6,8,3,0,1,54999.99977,Good,High
7967,0,all_other,0.1343,162.73,11.12726298,12.11,647,5489,8174,76.7,12,0,1,0,67999.99972,Fair,High
7968,0,educational,0.1091,326.97,10.66895539,4.19,682,630,58,7.2,1,0,0,1,42999.9998,Good,Low
7969,0,all_other,0.0996,386.99,10.71441777,2.48,707,2981.041667,1458,11,4,0,0,0,45000.00006,Excellent,Low
7970,0,debt_consolidation,0.1438,206.18,9.969275293,18.93,642,570.0416667,1400,16.9,7,0,0,0,21360,Fair,High
7971,0,all_other,0.1438,227.66,10.71441777,18.32,647,1140.041667,6367,80.6,0,0,0,0,45000.00006,Fair,High
7972,0,all_other,0.1533,487.59,11.23848862,9.49,652,2789,16075,80.4,1,1,0,1,76000.00006,Fair,High
7973,0,credit_card,0.1501,336.31,11.03488966,17.03,642,9390,15780,20.2,4,3,0,0,61999.99975,Fair,High
7974,0,educational,0.128,201.59,9.392661929,3,657,479.0416667,884,55.2,1,0,0,0,12000,Fair,High
7975,0,small_business,0.1501,520.06,10.50506754,4.64,657,7589,4727,89.2,2,0,0,0,36500.00002,Fair,High
7976,0,debt_consolidation,0.1217,233.07,10.66895539,11.58,662,6221,2778,99.2,6,0,0,0,42999.9998,Good,High
7977,0,all_other,0.1154,19.8,8.517193191,4.8,662,750.0416667,228,19,3,0,0,0,4999.999998,Good,Low
7978,0,debt_consolidation,0.1659,35.45,9.560997244,27.55,647,2819,7400,77.1,3,0,0,1,14200.00001,Fair,High
7979,0,all_other,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,4,0,0,1,29000.00003,Fair,High
7980,0,debt_consolidation,0.1122,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,8,0,0,1,85000.00038,Good,Low
7981,0,debt_consolidation,0.0996,257.99,9.903487553,1.5,697,479.0416667,358,6,1,0,0,0,20000.00001,Good,Low
7982,0,credit_card,0.1438,137.45,9.61580548,16.32,647,1049,4364,101.5,5,0,0,1,15000,Fair,High
7983,0,debt_consolidation,0.1722,357.63,12.07254125,26.13,657,4949.041667,69407,78.6,2,0,0,0,174999.9995,Fair,High
7984,0,debt_consolidation,0.128,161.27,10.02127059,10.29,652,3180,5070,72.4,3,1,0,0,22500.00004,Fair,High
7985,0,debt_consolidation,0.1375,286.08,10.4341158,14.29,652,990,4206,75.1,1,0,0,0,33999.99988,Fair,High
7986,0,debt_consolidation,0.1438,359.95,10.89673933,4.33,642,4529.041667,21964,83.5,4,0,0,1,54000.00024,Fair,High
7987,0,small_business,0.1312,843.8,12.4292162,25.03,762,8460.041667,401941,20.7,1,0,0,1,250000.0008,Excellent,High
7988,0,all_other,0.087,177.3,9.071078305,17.52,727,4351,9419,26.5,1,0,0,0,8700.000003,Excellent,Low
7989,0,small_business,0.1438,412.35,11.51292546,11.4,647,7350.041667,37367,66.5,15,0,0,0,99999.9995,Fair,High
7990,0,debt_consolidation,0.1059,624.87,10.49127422,0.33,712,300,89,1.6,0,0,0,1,36000.00009,Excellent,Low
7991,0,all_other,0.0996,51.6,9.798127037,10.33,682,2910,6646,100.7,1,0,0,1,18000,Good,Low
7992,0,all_other,0.1059,130.18,11.05089001,17.89,682,5279.041667,21154,96.2,8,0,1,0,63000.00029,Good,Low
7993,0,credit_card,0.0838,189.08,10.81977828,4.51,727,600,669,7,0,0,0,0,49999.99978,Excellent,Low
7994,0,small_business,0.1059,650.9,11.53272809,2.55,707,1590.041667,8702,51.7,11,0,0,0,101999.9998,Excellent,Low
7995,0,all_other,0.1091,404.62,11.28978191,8.21,687,299,693,53.3,1,0,0,0,79999.99971,Good,Low
7996,0,debt_consolidation,0.1059,325.45,10.83958091,0.54,687,397.0416667,704,44,4,0,0,0,50999.99991,Good,Low
7997,0,all_other,0.1438,294.66,10.91508846,12.87,642,3242,4776,27.9,13,0,0,0,54999.99977,Fair,High
7998,0,all_other,0.1375,340.57,11.74878779,1.95,657,5100,6298,86.3,2,3,0,0,126600.0002,Fair,High
7999,0,major_purchase,0.1438,247.41,10.87804719,15.65,647,2040.041667,11796,74.7,20,0,0,1,52999.99987,Fair,High
8000,0,all_other,0.1375,170.29,10.46310334,1.37,642,212.0416667,1545,61.8,6,0,0,0,34999.99998,Fair,High
8001,0,debt_consolidation,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,4,0,0,0,15600,Fair,High
8002,0,major_purchase,0.1186,232.04,11.1844214,9.18,667,4110.041667,0,0,18,0,0,0,72000.00014,Good,Low
8003,0,debt_consolidation,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,0,1,139999.9998,Fair,High
8004,0,debt_consolidation,0.1217,59.94,10.6454249,1.71,657,3150.041667,0,0,2,0,0,1,42000.00011,Fair,High
8005,0,debt_consolidation,0.1059,162.73,11.1519556,13.31,687,7950,5521,55.8,5,0,1,1,69700.00023,Good,Low
8006,0,debt_consolidation,0.1659,531.74,10.61643736,20.53,652,2880,1728,57.6,8,0,0,0,40799.99998,Fair,High
8007,0,small_business,0.0964,770.37,11.09741002,0,742,1620.041667,0,0,9,0,0,0,65999.99993,Excellent,Low
8008,0,small_business,0.128,503.97,11.00209984,22.44,687,4859.041667,23,1.3,5,2,0,1,59999.99993,Good,High
8009,0,debt_consolidation,0.1059,325.45,10.1266311,10.22,687,2729.041667,6552,95,4,0,0,0,24999.9999,Good,Low
8010,0,debt_consolidation,0.1343,142.39,10.30895266,13.16,647,3660,2153,86.1,3,0,0,0,29999.99998,Fair,High
8011,0,major_purchase,0.087,158.31,10.20359214,0.93,717,300,157,5.4,1,0,0,0,26999.99987,Excellent,Low
8012,0,home_improvement,0.1249,80.28,10.63055295,20.56,662,2070,18749,83,5,0,0,1,41379.99995,Good,High
8013,0,debt_consolidation,0.1438,359.95,10.82774645,6.69,647,12150.04167,10155,35,1,2,0,0,50399.9998,Fair,High
8014,0,debt_consolidation,0.1501,866.76,12.1281111,24.59,697,6510,245886,84.5,7,0,0,1,184999.9992,Good,High
8015,0,small_business,0.1565,349.85,11.1844214,28.4,692,4470.041667,60134,53,5,0,1,1,72000.00014,Good,High
8016,0,debt_consolidation,0.1312,438.78,11.65442503,10.33,662,660,0,0,4,0,0,0,115200.0003,Good,High
8017,0,all_other,0.147,138.08,10.22557105,22.61,642,1320.041667,3395,97,0,0,0,0,27599.99995,Fair,High
8018,0,small_business,0.1028,155.52,10.30895266,8.96,682,719,6893,15.4,27,0,0,0,29999.99998,Good,Low
8019,0,all_other,0.0743,93.23,9.574983486,0,757,300,0,0,0,0,0,1,14400.00001,Excellent,Low
8020,0,all_other,0.1091,163.49,12.48370438,8.3,677,7080.041667,2053,2.6,25,0,0,1,263999.9994,Good,Low
8021,0,debt_consolidation,0.1059,781.08,12.01370075,18.76,732,8310,81617,32.7,4,1,0,0,164999.9995,Excellent,Low
8022,0,debt_consolidation,0.128,302.38,9.929788627,26.88,742,3960,17741,68.2,0,0,0,0,20533,Excellent,High
8023,0,small_business,0.1628,352.96,10.1266311,5.09,652,3659,14594,97.9,0,0,0,1,24999.9999,Fair,High
8024,0,home_improvement,0.147,276.15,10.83565163,19.13,647,240.0416667,289,28.9,15,0,0,1,50799.99982,Fair,High
8025,0,debt_consolidation,0.1722,286.1,10.49127422,23.47,657,4757,10130,45.6,2,1,0,0,36000.00009,Fair,High
8026,0,debt_consolidation,0.1375,102.17,10.59663473,16.71,642,1799,9135,76.8,28,0,0,0,39999.99988,Fair,High
8027,0,debt_consolidation,0.1407,400.28,10.55205569,11.26,652,990,8963,99.6,2,0,0,0,38256.00001,Fair,High
8028,0,debt_consolidation,0.1596,505.98,11.26446411,13.78,652,3990,9942,87.2,2,2,0,0,78000.00034,Fair,High
8029,0,major_purchase,0.1186,33.15,10.6454249,3.42,657,3180,0,0,2,0,0,1,42000.00011,Fair,Low
8030,0,debt_consolidation,0.1059,325.45,11.2515607,16.54,692,4889.041667,18878,40.3,5,0,0,1,76999.99994,Good,Low
8031,0,debt_consolidation,0.1091,408.71,10.49127422,12.27,692,1770,12415,53.3,4,0,0,1,36000.00009,Good,Low
8032,0,debt_consolidation,0.1533,313.45,10.59663473,21.9,652,6180,13025,28.4,3,0,0,0,39999.99988,Fair,High
8033,0,debt_consolidation,0.1628,282.37,10.18111929,25,662,2010.041667,8768,71.9,3,0,0,1,26400.00002,Good,High
8034,0,small_business,0.1375,851.41,12.67607627,22.68,732,8490.041667,407794,20.8,0,0,0,1,319999.9985,Excellent,High
8035,0,debt_consolidation,0.1249,485.01,10.59663473,0.45,667,810.0416667,336,33.6,1,0,0,0,39999.99988,Good,High
8036,0,debt_consolidation,0.1438,675.23,11.31447453,21.03,672,5160.041667,52316,83.7,11,1,1,0,82000.00031,Good,High
8037,0,all_other,0.1217,99.89,10.21200113,14.85,662,2820,0,0,31,0,1,0,27227.99988,Good,High
8038,0,all_other,0.0901,318.05,10.08580911,5,722,2009.041667,4698,27.6,4,0,0,0,24000.00002,Excellent,Low
8039,0,all_other,0.128,167.99,10.77895629,27.6,712,5580.041667,16513,30.9,6,1,0,1,48000.00001,Excellent,High
8040,0,debt_consolidation,0.1533,383.1,10.30895266,18.52,647,1110,4021,72.3,3,0,0,1,29999.99998,Fair,High
8041,0,debt_consolidation,0.1343,339.02,11.40529571,4.78,657,3720.041667,7455,93.2,1,2,0,0,89796.00001,Fair,High
8042,0,debt_consolidation,0.1059,390.54,10.67359577,6.36,687,517.0416667,1069,42.8,1,0,0,0,43199.99982,Good,Low
8043,0,credit_card,0.1438,97.08,10.59663473,28.68,692,4709,21290,78,1,0,0,0,39999.99988,Good,High
8044,0,all_other,0.1407,20.53,10.34817337,20.54,642,2369.041667,14670,79.3,3,0,0,0,31199.99988,Fair,High
8045,0,small_business,0.0996,806.22,11.36210258,0,727,3150.041667,0,0,6,1,0,0,86000.00041,Excellent,Low
8046,0,debt_consolidation,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,0,0,0,1,18000,Excellent,Low
8047,0,all_other,0.1186,198.89,10.51867319,4.54,667,930.0416667,6232,60.5,0,0,0,0,36999.99994,Good,Low
8048,0,small_business,0.1122,328.43,10.6454249,0.94,697,390,179,17.9,3,0,0,1,42000.00011,Good,Low
8049,0,debt_consolidation,0.0996,25.8,8.699514748,0,682,480.0416667,0,0,1,0,0,0,5999.999999,Good,Low
8050,0,all_other,0.1565,524.77,11.1844214,8.73,652,4229.041667,3193,59.1,3,2,0,1,72000.00014,Fair,High
8051,0,home_improvement,0.128,100.8,10.77895629,5.2,647,1200.041667,11587,67,11,0,0,0,48000.00001,Fair,High
8052,0,debt_consolidation,0.1786,72.17,10.70099475,28.73,647,4709,6076,79.9,6,1,0,0,44400.00007,Fair,High
8053,0,debt_consolidation,0.128,503.97,12.52815614,17.87,672,6989.041667,275925,84.8,0,1,0,0,275999.9987,Good,High
8054,0,debt_consolidation,0.1312,337.52,12.52815614,20.06,672,6989.041667,275925,84.8,0,1,0,0,275999.9987,Good,High
8055,0,major_purchase,0.1028,518.39,11.28978191,0.62,712,630,1539,10.3,1,0,0,0,79999.99971,Excellent,Low
8056,0,all_other,0.1059,78.11,10.03240833,5.7,672,3150.041667,3613,103.2,1,1,0,0,22751.99994,Good,Low
8057,0,all_other,0.128,100.8,11.22524339,3.42,647,3330,296,74,3,0,1,0,74999.99981,Fair,High
8058,0,all_other,0.1091,326.97,10.26813067,2.46,682,2609.041667,1999,99.9,3,0,0,0,28800.00011,Good,Low
8059,0,debt_consolidation,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,14,0,0,1,81599.99992,Fair,High
8060,0,debt_consolidation,0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,5,0,0,0,52000.00013,Fair,High
8061,0,debt_consolidation,0.1059,237.58,11.08214255,12.54,682,2370.041667,1367,6.9,9,0,0,1,65000.00007,Good,Low
8062,0,all_other,0.1438,46.39,11.00209984,21.34,642,5880,25254,53.1,24,0,0,0,59999.99993,Fair,High
8063,0,small_business,0.1122,591.18,12.27373129,11.61,692,1470,921,14.6,16,0,0,0,213999.9991,Good,Low
8064,0,all_other,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,0,0,0,0,15000,Good,Low
8065,0,educational,0.1154,49.5,8.987196821,11.1,662,1049,0,0,2,0,0,0,8000.000003,Good,Low
8066,0,credit_card,0.0996,515.98,11.28978191,16.29,717,2640.041667,28095,32.8,7,0,0,0,79999.99971,Excellent,Low
8067,0,educational,0.0933,31.96,9.878169745,0.92,692,360,362,25.9,0,0,0,0,19500.00001,Good,Low
8068,0,debt_consolidation,0.1312,270.02,10.18111929,11.32,657,1410,3919,37.7,15,0,0,0,26400.00002,Fair,High
8069,0,credit_card,0.1059,390.54,12.27373129,11.78,692,1470,921,14.6,16,0,0,0,213999.9991,Good,Low
8070,0,home_improvement,0.1786,902.06,12.76568843,17.64,657,4230.041667,44827,80.4,14,0,0,1,349999.9988,Fair,High
8071,0,debt_consolidation,0.1438,515.44,10.49127422,26.53,697,2310.041667,13764,75.2,5,0,0,0,36000.00009,Good,High
8072,0,debt_consolidation,0.147,276.15,10.87426647,18.52,647,3699,20383,67.9,2,0,0,0,52800.00002,Fair,High
8073,0,educational,0.1375,495.52,11.33857208,19.1,662,6660.041667,26710,102.7,3,0,0,0,84000.00018,Good,High
8074,0,small_business,0.1754,748.08,11.14186178,14.71,652,5099,4668,55.6,2,1,0,1,68999.99975,Fair,High
8075,0,all_other,0.1343,27.13,10.16585182,0,637,540.0416667,0,0,2,0,0,1,26000.00008,Fair,High
